id,name,category,description_full,summary,tags_csv,lat,lng,address,price_level,website,phone,picture_url,source,source_url,processing_status,published_at,updated_at,ai_verified,ai_verification_date
324,Brewski,Bar,"This beer bar offers  27, .  daily 5pm-1am. CactusYen Akat is getting livelier by the minute. Here you get to enjoy big trees and low-rise building views. The bar maintains a connection with the greenery through a glass wall, so you don't feel trapped in a boxy room like most cocktail bars. The drinks are tasty and easy to down, which goes hand-in-hand with the easy-going vibe this sports bar.  15 Yen Akat Rd., .  daily 5pm-midnight. Char","A lively beer bar features a glass wall that connects patrons with lush greenery and low-rise building views. Specialty drinks are easy to enjoy, enhancing the laid-back atmosphere perfect for sports fans. Open daily from 5 PM to midnight, it invites guests to unwind in a cozy setting.","cocktails,nightlife,creative",13.735310799999999,100.5640981,"Radisson Blu Plaza 489 Sukhumvit Rd, Khwaeng Khlong Toei Nuea, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Brewski,summarized,,2025-09-08T06:00:27.482206,,
325,Cactus,Bar,"This beer bar offers  Along with a free and easy party atmosphere, Brewski offers an international selection of beers, with choices ranging from American craft beers to Belgian classics. There's also a decent selection of ciders (try the Zeffer Crisp Green Apple Cider from New Zealand) and Thai-style bar munchies like sai krok Isaan (Thai-style pork sausages with fresh chili, ginger, and peanuts).","A lively beer bar with an international selection, the venue features American craft brews alongside Belgian classics. Unique Thai-style snacks like sai krok Isaan complement the drinks perfectly. The relaxed atmosphere makes it ideal for social gatherings and casual evenings.","cocktails,nightlife,creative",13.716669699999999,100.547492,"15 Thanon Yen Akat, Khwaeng Chong Nonsi, Khet Yan Nawa, Krung Thep Maha Nakhon 10120, Thailand",PRICE_LEVEL_EXPENSIVE,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Cactus,summarized,,2025-09-08T06:00:31.247663,,
326,Char,Rooftop,"Over at the grill at this rooftop bar, they cook up some amazing beef from Australia's Darling Downs. Char takes up the top two stories of Hotel Indigo, with a stylish dining room downstairs and the rooftop bar up above to benefit from those amazing views across Bangkok's greenery. ​​​​​​ Hotel Indigo,  Arkapat,         11, .  daily 5pm-1am.","A stylish rooftop bar offers stunning views of Bangkok's greenery while serving premium beef from Australia's Darling Downs. The elegant dining area downstairs complements the vibrant atmosphere above, perfect for enjoying a relaxed evening. Open daily from 5 PM to 1 AM, it invites locals and visitors alike to unwind with great food and drinks.","rooftop,bar,grill,Bangkok,views",13.739984399999999,100.5473134,"25th & 26th Floor, Hotel Indigo Bangkok, 81 ถ. วิทยุ แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330, Thailand",PRICE_LEVEL_EXPENSIVE,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Char,summarized,,2025-09-08T06:00:38.543874,,
327,Cielo Sky Bar & Restaurant,Rooftop,"The Swanky EmQuartier dedicates some fifth-floor, mall-top space to a venue that’s part tapas bar, part tiki bar, and wholly committed to its “downtown beach club” theme. Instagram-ready nooks litter the huge, tropical-plant and pink-flamingo festooned area.  The EmQuartier,  Arkapat,         11, .  daily 5pm-1am.","A vibrant rooftop venue blends a tapas and tiki bar atmosphere, perfect for unwinding with friends. Tropical plants and pink flamingos create an Instagram-friendly backdrop while sipping on Champagne. Open daily from 5 PM to 1 AM, it offers stunning views of the city.","rooftop,bar,Champagne,views",13.7144788,100.5935391,"1595/ 500 Sukhumvit Rd, พระโขนงเหนือ วัฒนา Krung Thep Maha Nakhon 10110, Thailand",PRICE_LEVEL_EXPENSIVE,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Cielo_Sky_Bar_&_Restaurant,summarized,,2025-09-08T06:00:45.683075,,
328,Cocoa XO,Bar,"This cognac bar comes with an all-you-can-eat chocolate buffet in the sky. Located a floor below Cru Champagne and above Red Sky, you could spend an evening here just moving up and down the stairs hopping between the three skyhigh rooftop bars. The seating areas are placed by the edge and go around almost in a circle, so you’ll be able to take in the view and the breeze from anywhere you sit.","A rooftop bar offers a unique all-you-can-eat chocolate buffet paired with fine cognac. Seating wraps around the space, providing stunning views and a refreshing breeze. Perfect for an indulgent evening, guests can easily explore nearby bars in the same area.","bar,cognac,chocolate buffet,rooftop",13.7478581,100.5387183,"999, 99 Rama I Rd, Khwaeng Pathum Wan, Pathum Wan, Krung Thep Maha Nakhon 10300, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Cocoa_XO,summarized,,2025-09-08T06:00:52.645060,,
329,Cooling Tower,Bar,"Taking home a win at the BAD Awards for their happy hour, Carlton Hotel’s rooftop bar sits on the  Road where you can sit back and escape the unusually long Asoke intersection traffic light down below while taking in the view. They offer happy hours every day from 5-6:30pm and the menu is two-pages long for buy-one-get-one from cocktail to wine to beer.","A rooftop bar at the Carlton Hotel offers a relaxing escape from the bustling city below. Happy hour specials feature a diverse two-page menu with buy-one-get-one deals on cocktails, wine, and beer. With stunning views and a cozy atmosphere, it's perfect for unwinding after a long day.","bar,happy hour,rooftop",13.734612,100.56453470000001,"34th floor, Carlton Hotel Bangkok Sukhumvit 491 Sukhumvit Road Klongtoey Nua, 491 ถ. สุขุมวิท แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Cooling_Tower,summarized,,2025-09-08T06:00:58.894442,,
330,Cru Champagne,Bar,"The bar is located on what used to be a helicopter landing pad on top of the five-star hotel Centara Grand at CentralWorld. Access Cru from a little elevator at Red Sky, which drops you right on top of the hotel, where you get a stunning, 59th-floor, 360-degree view of Bangkok. The drinks list is all about Champagne, so come prepared to order a bottle of G.H. Mumm Cordon Rouge Brut.","Set atop a luxury hotel, this bar offers breathtaking 360-degree views of Bangkok from the 59th floor. Specializing in Champagne, guests can indulge in bottles like G.H. Mumm Cordon Rouge Brut while enjoying the chic ambiance. Access is via a discreet elevator, making it a unique spot for an upscale night out.","bar,champagne,views",13.747816,100.538501,"Centara Grand at CentralWorld, 999/99 Rama 1 road,, Phatumwan, เขตปทุมวัน กรุงเทพมหานคร 10330, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Cru_Champagne,summarized,,2025-09-08T06:01:07.317376,,
331,Escape,Bar,"The Swanky EmQuartier dedicates some fifth-floor, mall-top space to a venue that’s part tapas bar, part tiki bar, and wholly committed to its “downtown beach club” theme. Instagram-ready nooks litter the huge, tropical-plant and pink-flamingo festooned area.  The EmQuartier,  Arkapat,         11, .  daily 5pm-1am.","A vibrant beach club vibe fills this fifth-floor bar, blending tapas and tiki offerings. Instagram-ready spots adorned with tropical plants create a lively atmosphere for socializing. Open daily from 5 PM to 1 AM, it's perfect for unwinding after shopping.","bar,tapas,tiki,beach club",13.731144299999999,100.5698092,"693-695 5th Floor, Building B, EmQuartier Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",PRICE_LEVEL_EXPENSIVE,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Escape,summarized,,2025-09-08T06:01:12.659335,,
332,Flamenco,Bar,"A finalist for the Best Nightclub at this year’s BAD Awards, you know this sky bar can party. Sure, you’ll be indoors mostly, but the view’s the thing. You’ll find Latin themed designs and drinks, but the thing to keep in mind with Flamenco is that they are always—always—bringing in banging tunes from DJs around the city and the world. Sure, it’s on the hi-so side, but they know how to lean into the party vibes.","A vibrant rooftop bar with stunning views, this venue thrives on its lively atmosphere and Latin-inspired decor. Specialty cocktails complement a lineup of energetic DJs, ensuring the dance floor remains packed. Perfect for those seeking a high-energy night out in the city.","rooftop,bar,happy hour,views",13.7312091,100.56903899999999,"9th Floor, Building A, Em Quartier, แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand",PRICE_LEVEL_VERY_EXPENSIVE,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Flamenco,summarized,,2025-09-08T06:01:18.420477,,
333,Frankie’s Rooftop,Rooftop,"This spot opened quietly last year, and it’s a pretty tiny venue. But you’ve got to give it up for Frankie’s because they’ve been bringing mad house tunes every week with big crowds and bigger parties. It may be small compared to some of these whopping great hotel rooftops, but they’re serving up European food that will fuel your dancing.","A vibrant rooftop venue, Frankie’s Rooftop delivers energetic house music and lively parties. The menu highlights European dishes, perfect for fueling a night of dancing. With its intimate setting, it offers a unique vibe compared to larger hotel rooftops.","rooftop,bar,happy hour",13.7338294,100.58000530000001,"เลขที่44/5, 44/6 ซอยอรรคพัฒน์, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Frankie’s_Rooftop,summarized,,2025-09-08T06:01:25.209947,,
334,Invitation Only,Rooftop,"We’re maybe stretching the definition as the inside is really the treat at Invitation Only, but it’s worth it for the sky-high view.  last year at Empire Tower all the way up to the 55th Floor, the team from Cassette Music Bar set up Invitation Only, a bar that comes with a panoramic sunset view and nostalgic cocktails from homemade ingredients. Contrary to typical small portion bar grubs, Invitation Only takes their food menu seriously with piri piri chicken skewers to lamb chop chimichurri to fuel you through the night.","A rooftop bar on the 55th floor offers panoramic sunset views along with nostalgic cocktails crafted from homemade ingredients. Food options include hearty dishes like piri piri chicken skewers and lamb chop chimichurri, perfect for an evening out. Ideal for enjoying a relaxed atmosphere while soaking in the city skyline.","rooftop,bar,happy hour,views",13.720552699999999,100.5302265,"55FL, Empire Tower, 1 S Sathon Rd, Khwaeng Yan Nawa, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Invitation_Only,summarized,,2025-09-08T06:01:33.395867,,
335,Japan-ish,Bar,"The outdoor rooftop area of this bar is not the most memorable on this list, but this spot is bringing fresh bites and fun events to Bangkok’s skies. The space, Japan-ish, blends Spanish restaurant elements with upscale izakaya vibes. Headed by Chef Jesus Pascual from the 3-star Michelin restaurant Arzak in Spain, the venue’s menu will feature robata grilling, sushi, sashimi, and large sharing plates.","A rooftop bar in Bangkok combines Spanish and izakaya influences, offering a unique dining experience. Specialties include robata grilling, sushi, sashimi, and large sharing plates crafted by Michelin-starred Chef Jesus Pascual. The venue hosts fun events and provides great city views for a vibrant atmosphere.","bar,rooftop,happy hour,views",13.7409318,100.5565821,"155 23-24 Soi Sukhumvit 11, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",,,,,bk_magazine,https://bk.asia-city.com/nightlife/article/bangkoks-best-rooftop-bars#Japan-ish,summarized,,2025-09-08T06:01:40.198589,,
